user_id,recommend
76561198027225504,True
76561198027225504,True
76561198027225504,True
dicksoutforboromir,True
dicksoutforboromir,True
dicksoutforboromir,True
probotsteve,False
76561197977543317,False
BrutalLegend69,True
76561198007539695,False
76561198007539695,False
76561198064026657,True
76561198064026657,True
76561198024450886,True
saint556,True
saint556,True
saint556,True
saint556,True
saint556,True
saint556,True
brettebear,True
metiqu,True
Brianseb,True
spike_heart,True
brocky0405,True
brocky0405,True
brocky0405,True
brocky0405,True
brocky0405,True
brocky0405,True
76561198046094676,True
76561198046094676,True
76561198046094676,True
76561198046094676,True
76561198046094676,True
Vladimirputinisgreatman,True
Br0wni3,True
76561198093381429,True
76561198110065267,True
76561198059167106,True
76561198105270589,True
76561198105270589,True
76561198105270589,True
76561198105270589,True
Trutle,True
Trutle,True
Trutle,True
BugsyBro,True
BugsyBro,True
BugsyBro,False
BugsyBro,True
76561198074561346,True
76561198074561346,True
76561198074561346,True
76561198074561346,True
76561198074561346,True
76561198074561346,True
76561198074561346,True
76561198094074209,True
76561198094074209,True
76561198094074209,True
76561198087011672,True
busternut,True
busternut,True
busternut,True
busternut,True
76561198075981950,True
76561198075981950,True
Butteryyy,True
76561198079326390,True
76561198079326390,False
76561198142749308,True
76561198142749308,True
897w463824638109276,True
897w463824638109276,True
Butterz,True
8789568,True
76561198112547239,True
ByzGirl,True
ByzGirl,True
C14M8S,True
C14M8S,True
C14M8S,True
C14M8S,False
C14M8S,False
C14M8S,False
C14M8S,False
C14M8S,False
C14M8S,True
C14M8S,True
1122305938,True
1122305938,True
1122305938,True
1122305938,False
76561198069050565,True
76561198069050565,False
Cabey64,True
Cabey64,True
Cabey64,True
Cabjoy,True
Stormaggen,True
gusvu,True
gusvu,True
Punixa,True
Punixa,True
Punixa,True
Punixa,True
76561198044402508,True
76561198081987102,True
76561198081987102,True
76561197996741396,True
calii,True
76561198084718144,True
76561198077034833,True
calypto52,True
camduman,True
camduman,True
camquarter,True
aquelecaraqfazaquilo,False
aquelecaraqfazaquilo,True
aquelecaraqfazaquilo,False
aquelecaraqfazaquilo,True
aquelecaraqfazaquilo,True
aquelecaraqfazaquilo,False
aquelecaraqfazaquilo,True
aquelecaraqfazaquilo,True
aquelecaraqfazaquilo,True
aquelecaraqfazaquilo,True
76561198079009374,True
76561197992910116,True
76561197992910116,True
76561197992910116,True
76561197992910116,True
76561197992910116,True
76561197992910116,True
jonjon4351,True
76561198008551473,True
76561198008551473,True
ThePyrite99,True
76561198062276935,False
76561198062276935,True
76561198062276935,True
76561198048121243,True
76561198048121243,True
76561198048121243,True
CAPTAINVRITRAS,True
ConkerBirdy,True
ConkerBirdy,True
ConkerBirdy,True
76561198078194423,True
76561198067657905,True
76561198070072786,True
76561198070072786,True
76561198070072786,True
76561197966764681,True
76561198007988939,True
ca_ra_cal,True
76561198067721589,True
76561198067721589,True
76561197996092338,True
carouserwhite,True
carouserwhite,True
carouserwhite,True
76561198045631910,True
76561198078670623,True
Lord_Casso,True
Lord_Casso,True
76561198070087725,True
fsfs546hd,True
76561198045283919,True
76561198081438874,False
76561198072411281,True
76561198072411281,True
76561198072411281,True
76561198072411281,True
76561198032143135,True
CrazyGiraffe71,True
chalkmetal,True
kggj,True
kggj,True
asdasdfsadgdfhfgjggj,True
asdasdfsadgdfhfgjggj,True
ElementalGodChaos,True
ElementalGodChaos,True
ElementalGodChaos,True
ElementalGodChaos,True
ElementalGodChaos,False
ElementalGodChaos,True
76561197971917242,True
melonmaniac,True
melonmaniac,True
76561198048491595,True
76561198074108172,True
charmaps5,True
mexz1999,True
mexz1999,True
IchMasKung,True
IchMasKung,False
IchMasKung,True
IchMasKung,True
HoxtonPleaseDontSueMe,True
HoxtonPleaseDontSueMe,True
HoxtonPleaseDontSueMe,True
HoxtonPleaseDontSueMe,True
HoxtonPleaseDontSueMe,True
76561198051215704,True
76561198051215704,True
76561198051215704,True
76561198074291619,True
cheetahpocalypse,True
cheetahpocalypse,True
Axzothrift,True
harharharharhar,True
chicken_tonight,True
chicken_tonight,True
chicken_tonight,True
chicken_tonight,True
chicken_tonight,True
chicken_tonight,True
chicken_tonight,True
chicken_tonight,True
chicken_tonight,True
chidvd,True
chidvd,True
chidvd,True
chidvd,True
chidvd,True
chidvd,True
chidvd,True
76561198056960847,True
76561198056960847,True
76561198097450390,False
76561198097450390,True
76561198097450390,True
76561198097450390,False
aerpub,True
aerpub,True
76561198078733772,True
76561198061273070,True
SmeshDoge,True
SmeshDoge,True
SmeshDoge,True
SmeshDoge,True
SmeshDoge,True
SmeshDoge,True
76561198037342853,True
76561198062869989,True
76561198062869989,True
76561198062869989,True
76561198062869989,True
harrisonnorris,True
76561198142474106,True
76561198142474106,False
76561198142474106,True
76561198142474106,False
Los_Shmurdos,True
ciborg2000,True
ciborg2000,False
ciborg2000,True
ciborg2000,True
Mikinmash,True
76561198060510583,True
Norf_Norf,True
Norf_Norf,True
Norf_Norf,True
Norf_Norf,True
Norf_Norf,True
Norf_Norf,True
Norf_Norf,True
Norf_Norf,False
76561198041840982,True
76561198056339034,False
76561198056339034,True
76561198056339034,True
76561198056339034,True
OfficialSenix,True
OfficialSenix,False
OfficialSenix,True
OfficialSenix,False
OfficialSenix,False
OfficialSenix,True
OfficialSenix,False
OfficialSenix,False
OfficialSenix,False
OfficialSenix,True
mike14476,True
mike14476,True
mike14476,True
Clawz3z,True
76561198079650317,True
76561198071207551,True
76561198071207551,True
76561198071207551,True
76561198071207551,True
76561198071207551,True
76561198071207551,True
76561198071207551,True
76561198061039259,True
76561198061039259,True
76561198061039259,False
76561198074202726,True
76561198074347537,True
SurfChicken,True
76561198126142125,False
76561198043339975,True
76561198043339975,True
76561198043339975,True
76561198043339975,True
69bmw,True
69bmw,False
76561198067414480,True
76561198067414480,True
76561198078246064,True
76561198078246064,True
iamshingo,True
SirParadiseLost,True
SirParadiseLost,True
SirParadiseLost,False
SirParadiseLost,True
Rafantasma,True
SupermanSocks17,True
SupermanSocks17,True
SupermanSocks17,True
SupermanSocks17,True
SupermanSocks17,True
SupermanSocks17,True
SupermanSocks17,True
76561198061456632,True
76561198061456632,True
76561198061456632,True
76561198049614185,True
76561198049614185,True
76561198049614185,True
76561198049614185,False
76561198049614185,True
76561198049614185,True
76561198049614185,False
76561198049614185,True
76561198046958203,True
76561198046958203,True
76561198046958203,True
76561198046958203,True
76561198046958203,True
76561198046958203,True
76561198046958203,True
UnseenEvangelist,False
jichaelcoaching,True
MT-101,True
76561198172099661,True
76561198172099661,True
76561198172099661,True
ConjuredMadness,True
ConjuredMadness,True
ConjuredMadness,True
cookieblade,True
coolslayer666,True
cheese_is_illuminati,True
76561198042756236,False
ndrss,True
ndrss,True
76561198081677554,True
76561198081677554,True
Gamercubeeyes,True
76561198091515229,True
NotJustAnyOrange,True
Cosmonaut123456789,True
Cosmonaut123456789,True
Cosmonaut123456789,True
76561197971591275,True
aProfileInTheMidOfNowhere,True
76561198107928649,True
76561198107928649,True
76561198107928649,False
76561198056352983,True
76561198104404617,True
76561198104404617,True
76561198104404617,True
76561198071955492,True
76561198071955492,True
76561198071955492,True
76561198071955492,True
76561198071955492,True
76561198071955492,True
76561198071955492,True
76561198071955492,True
76561198071955492,True
bruhbruhxd,True
bruhbruhxd,True
Crazymac123,True
Crazymac123,True
Crazymac123,True
Crazymac123,True
76561198135673978,True
76561198045148546,False
76561198077244610,False
76561198063850360,True
76561198080465715,True
cripla66,True
76561198064305132,True
76561198067214601,True
76561198067214601,True
76561198067214601,True
76561198067214601,True
76561198067214601,True
76561198067214601,True
76561198017913139,False
76561198017913139,True
76561198017913139,False
OldLeakyBoat,True
SSAANNEESS,False
SSAANNEESS,True
SSAANNEESS,True
SSAANNEESS,True
getyourmarsbar,False
76561198107811819,True
76561198107811819,True
76561198107811819,True
76561198107811819,True
76561198107811819,True
76561198107811819,True
aweoplopo,True
76561198042921883,True
kanekicg,True
kanekicg,True
76561198048024738,True
76561198048024738,True
76561198084976671,True
76561198084976671,True
76561198084976671,True
76561198084976671,True
THE_ART_OF_FEEDING,False
THE_ART_OF_FEEDING,True
76561198039197193,True
76561197996190797,True
76561197995146150,True
76561198082559637,True
76561198082559637,True
DKA013,True
DKA013,True
DKA013,False
76561198069345625,True
D00MS,True
76561198059201575,True
76561198059201575,True
76561198060901683,True
76561198060901683,True
76561198074763789,True
76561198074763789,True
76561198074763789,False
76561198074763789,True
76561198074763789,True
76561198074763789,True
76561198074763789,True
DABLUICE,False
BlitzGames,True
BlitzGames,True
BlitzGames,True
DaftyTM,True
76561197992227006,False
76561197992227006,True
76561197992227006,False
76561197992227006,True
76561198070775610,True
76561198070775610,True
76561198012514677,True
76561197970691715,True
misterross,True
misterross,True
76561198044888778,True
mainkradxdxdx,True
76561198101576470,True
76561198101576470,True
76561198101576470,True
Dante69123,False
Dante69123,True
Dantress,True
76561198079220364,False
76561198079220364,True
DareTheSeal,True
DareTheSeal,True
DareTheSeal,True
blackcheeze,True
blackcheeze,True
blackcheeze,True
6dighero,True
6dighero,True
DarkDragonForce,True
76561198044594262,True
76561198044594262,True
76561198021814659,True
76561198021814659,False
76561198021814659,True
76561198021814659,True
76561198078913614,True
76561198078913614,True
BOBROSSJPEGEXE,True
BOBROSSJPEGEXE,True
blablabla174,True
fatppl,True
76561198050864519,True
datts,True
sirkillsalot1337,True
sirkillsalot1337,True
76561198082545803,True
76561198115099755,True
76561198046045640,True
76561198046045640,True
76561198046045640,True
76561198046045640,True
76561198046045640,True
76561198046045640,True
76561198195091390,True
76561198084697858,True
76561198084697858,True
76561198008827809,True
76561198008827809,True
76561198008827809,True
76561198039605834,True
Yugm,False
Yugm,True
Yugm,True
Yugm,True
dblddr,True
dblddr,True
deathbreath220,True
76561198084112448,True
76561198097730477,False
DeepCrysis,True
shay181,True
shay181,True
degen97,True
deltalink21,True
deltalink21,True
deltalink21,True
Qzt,False
Qzt,True
Qzt,True
Qzt,False
Qzt,True
Qzt,True
Qzt,True
76561198052661205,False
76561198052661205,True
76561198071716213,True
76561198071716213,True
76561198071716213,True
76561198065988138,True
Denied72,True
76561198034337192,True
76561198056953510,False
76561198056953510,True
76561198047363411,True
76561198068479124,True
GetMLGRekt,False
GetMLGRekt,True
BoyangBao,True
meeman,True
fuzzygrilz,True
fuzzygrilz,True
fuzzygrilz,True
Derkness,True
76561198086282677,True
76561198086282677,True
DerpyAura,True
DerpyAura,True
DerpyAura,True
DerpyAura,True
DerpyAura,True
DerpyAura,True
76561198021745490,True
beepbeepimasheep,True
76561198032293266,True
76561198032293266,True
76561198032293266,True
76561198057406795,True
76561198074942714,True
76561198091717988,True
76561198091717988,True
76561198091717988,True
76561198126500843,True
Des_Mondo,True
76561198066881691,True
76561198042146054,True
76561198093191096,True
Device600,True
Devmabby,False
Devmabby,True
Devmabby,True
Devmabby,True
Devmabby,True
76561197980614542,True
76561197971532272,False
76561197971532272,True
76561197971532272,True
wenndiesoldaten,True
TacticalLynx,True
djman56,True
76561198114039731,True
digfernandes,True
digfernandes,True
digfernandes,True
digfernandes,True
digfernandes,False
digfernandes,True
digfernandes,True
digfernandes,True
dijakeplays,True
dijakeplays,True
dijakeplays,True
ohplsguuby,True
ohplsguuby,True
ohplsguuby,True
ohplsguuby,True
ohplsguuby,True
ohplsguuby,True
ohplsguuby,True
ohplsguuby,False
ohplsguuby,True
NathanielPeace,True
NathanielPeace,True
NathanielPeace,True
NathanielPeace,True
NathanielPeace,True
76561198072486822,True
76561198099102298,True
76561198099102298,True
76561198059166102,True
ShrikeShrikeShrikeShrikeShrike,True
ShrikeShrikeShrikeShrikeShrike,True
ShrikeShrikeShrikeShrikeShrike,True
